Zeit;Kanal A
-15,19928501;1,69291300
-15,19428501;1,69291300
-15,18928501;1,88053600
-15,18428501;1,12819900
-15,17928501;1,88053600
-15,17428501;2,82111200
-15,16928501;0,56409940
-15,16428501;0,18762300
-15,15928501;3,76168800
-15,15428501;1,69291300
-15,14928502;1,12819900
-15,14428502;2,44525100
-15,13928502;1,88053600
-15,13428502;0,75233760
-15,12928502;1,88053600
-15,12428502;2,06877400
-15,11928502;1,88053600
-15,11428502;0,93996060
-15,10928502;0,56409940
-15,10428502;1,12819900
-15,09928502;2,44525100
-15,09428502;0,75233760
-15,08928502;0,93996060
-15,08428502;0,18762300
-15,07928502;-0,37586120
-15,07428502;1,50467500
-15,06928502;2,44525100
-15,06428502;-0,75233760
-15,05928502;1,88053600
-15,05428502;0,56409940
-15,04928502;0,56409940
-15,04428502;0,37586120
-15,03928502;0,18762300
-15,03428502;-1,69291300
-15,02928502;0,56409940
-15,02428502;0,93996060
-15,01928502;0,18762300
-15,01428502;1,50467500
-15,00928502;2,82111200
-15,00428502;1,12819900
-14,99928502;1,69291300
-14,99428502;0,56409940
-14,98928502;0,75233760
-14,98428502;0,18762300
-14,97928502;3,19758800
-14,97428502;1,69291300
-14,96928502;1,12819900
-14,96428502;0,56409940
-14,95928502;0,56409940
-14,95428502;0,75233760
-14,94928502;0,18762300
-14,94428502;0,18762300
-14,93928502;1,88053600
-14,93428502;0,75233760
-14,92928502;1,31643700
-14,92428502;2,06877400
-14,91928502;0,75233760
-14,91428502;0,00000000
-14,90928502;1,69291300
-14,90428502;0,93996060
-14,89928502;0,56409940
-14,89428502;0,75233760
-14,88928502;1,12819900
-14,88428502;1,88053600
-14,87928502;0,75233760
-14,87428502;0,37586120
-14,86928502;0,56409940
-14,86428502;1,88053600
-14,85928502;1,12819900
-14,85428502;-0,37586120
-14,84928502;0,00000000
-14,84428502;0,56409940
-14,83928502;-0,18762300
-14,83428502;0,93996060
-14,82928502;1,50467500
-14,82428502;-1,12819900
-14,81928502;0,18762300
-14,81428502;-0,37586120
-14,80928502;0,18762300
-14,80428502;0,93996060
-14,79928502;1,31643700
-14,79428502;-0,75233760
-14,78928502;0,37586120
-14,78428502;-0,37586120
-14,77928502;0,00000000
-14,77428502;2,06877400
-14,76928502;-0,18762300
-14,76428502;0,00000000
-14,75928502;-0,37586120
-14,75428503;-0,37586120
-14,74928503;-0,56409940
-14,74428503;0,37586120
-14,73928503;0,56409940
-14,73428503;0,00000000
-14,72928503;1,31643700
-14,72428503;-1,12819900
-14,71928503;-1,31643700
-14,71428503;0,56409940
-14,70928503;-1,12819900
-14,70428503;1,12819900
-14,69928503;-0,93996060
-14,69428503;-0,75233760
-14,68928503;-0,75233760
-14,68428503;-1,12819900
-14,67928503;-1,12819900
-14,67428503;-0,37586120
-14,66928503;-1,12819900
-14,66428503;-0,75233760
-14,65928503;-0,18762300
-14,65428503;-0,37586120
-14,64928503;-0,93996060
-14,64428503;-0,37586120
-14,63928503;2,06877400
-14,63428503;0,00000000
-14,62928503;-0,75233760
-14,62428503;-0,93996060
-14,61928503;-0,37586120
-14,61428503;-1,69291300
-14,60928503;0,18762300
-14,60428503;-1,69291300
-14,59928503;-1,12819900
-14,59428503;-2,06877400
-14,58928503;-2,63348900
-14,58428503;-1,69291300
-14,57928503;-0,93996060
-14,57428503;-2,06877400
-14,56928503;-0,56409940
-14,56428503;-2,06877400
-14,55928503;-0,75233760
-14,55428503;-2,63348900
-14,54928503;-2,06877400
-14,54428503;-0,18762300
-14,53928503;-1,50467500
-14,53428503;-3,00935000
-14,52928503;-1,88053600
-14,52428503;-2,82111200
-14,51928503;-3,19758800
-14,51428503;-2,44525100
-14,50928503;-3,00935000
-14,50428503;-2,63348900
-14,49928503;-2,63348900
-14,49428503;-3,57345000
-14,48928503;-2,63348900
-14,48428503;-2,63348900
-14,47928503;-3,00935000
-14,47428503;-2,63348900
-14,46928503;-1,50467500
-14,46428503;-2,06877400
-14,45928503;-2,06877400
-14,45428503;-0,18762300
-14,44928503;-0,56409940
-14,44428503;-1,50467500
-14,43928503;-0,75233760
-14,43428503;-1,69291300
-14,42928503;-0,56409940
-14,42428503;-0,18762300
-14,41928503;0,75233760
-14,41428503;0,93996060
-14,40928503;0,93996060
-14,40428503;-0,75233760
-14,39928503;-1,12819900
-14,39428503;-1,31643700
-14,38928503;-2,25701300
-14,38428503;-2,06877400
-14,37928503;-0,37586120
-14,37428503;-0,56409940
-14,36928503;-1,31643700
-14,36428503;-1,50467500
-14,35928504;-2,82111200
-14,35428504;-1,31643700
-14,34928504;-0,75233760
-14,34428504;-1,31643700
-14,33928504;0,00000000
-14,33428504;-2,25701300
-14,32928504;-2,25701300
-14,32428504;-1,88053600
-14,31928504;-2,44525100
-14,31428504;-0,75233760
-14,30928504;0,00000000
-14,30428504;-2,63348900
-14,29928504;-1,31643700
-14,29428504;-1,12819900
-14,28928504;-1,69291300
-14,28428504;-2,06877400
-14,27928504;-2,63348900
-14,27428504;-1,31643700
-14,26928504;-1,69291300
-14,26428504;-1,12819900
-14,25928504;-1,69291300
-14,25428504;-2,44525100
-14,24928504;-2,25701300
-14,24428504;-1,69291300
-14,23928504;-3,57345000
-14,23428504;-3,00935000
-14,22928504;-1,31643700
-14,22428504;-3,76168800
-14,21928504;-3,00935000
-14,21428504;-1,88053600
-14,20928504;-1,31643700
-14,20428504;-2,63348900
-14,19928504;-2,63348900
-14,19428504;-3,38582700
-14,18928504;-2,06877400
-14,18428504;-2,25701300
-14,17928504;-2,25701300
-14,17428504;-1,12819900
-14,16928504;-2,25701300
-14,16428504;-3,19758800
-14,15928504;-1,69291300
-14,15428504;-3,19758800
-14,14928504;-1,88053600
-14,14428504;-1,69291300
-14,13928504;-1,12819900
-14,13428504;-1,88053600
-14,12928504;-1,12819900
-14,12428504;-1,50467500
-14,11928504;-1,12819900
-14,11428504;-1,50467500
-14,10928504;-0,37586120
-14,10428504;-0,37586120
-14,09928504;-1,12819900
-14,09428504;-0,37586120
-14,08928504;-0,56409940
-14,08428504;-2,06877400
-14,07928504;-1,31643700
-14,07428504;-0,75233760
-14,06928504;0,00000000
-14,06428504;-0,75233760
-14,05928504;-0,75233760
-14,05428504;-1,69291300
-14,04928504;-2,06877400
-14,04428504;-2,25701300
-14,03928504;-1,69291300
-14,03428504;-1,69291300
-14,02928504;-0,93996060
-14,02428504;-0,18762300
-14,01928504;-1,31643700
-14,01428504;-1,12819900
-14,00928504;0,00000000
-14,00428504;-0,75233760
-13,99928504;-0,75233760
-13,99428504;-1,31643700
-13,98928504;-2,25701300
-13,98428504;-1,31643700
-13,97928504;0,37586120
-13,97428504;0,18762300
-13,96928504;0,18762300
-13,96428504;-1,69291300
-13,95928505;-1,69291300
-13,95428505;-0,18762300
-13,94928505;-2,06877400
-13,94428505;0,00000000
-13,93928505;0,00000000
-13,93428505;-1,31643700
-13,92928505;-0,18762300
-13,92428505;-1,31643700
-13,91928505;-0,93996060
-13,91428505;-1,31643700
-13,90928505;0,18762300
-13,90428505;0,00000000
-13,89928505;-0,37586120
-13,89428505;-0,37586120
-13,88928505;-0,75233760
-13,88428505;0,75233760
-13,87928505;-0,56409940
-13,87428505;-1,69291300
-13,86928505;0,00000000
-13,86428505;0,37586120
-13,85928505;1,12819900
-13,85428505;-1,31643700
-13,84928505;-0,18762300
-13,84428505;-0,75233760
-13,83928505;0,56409940
-13,83428505;0,75233760
-13,82928505;0,37586120
-13,82428505;0,00000000
-13,81928505;0,93996060
-13,81428505;0,18762300
-13,80928505;0,93996060
-13,80428505;1,12819900
-13,79928505;1,12819900
-13,79428505;0,18762300
-13,78928505;0,00000000
-13,78428505;-0,75233760
-13,77928505;-0,37586120
-13,77428505;0,00000000
-13,76928505;-0,56409940
-13,76428505;-0,37586120
-13,75928505;-0,75233760
-13,75428505;-2,06877400
-13,74928505;-0,56409940
-13,74428505;0,18762300
-13,73928505;-1,12819900
-13,73428505;-1,12819900
-13,72928505;-0,56409940
-13,72428505;-1,31643700
-13,71928505;-1,12819900
-13,71428505;-1,31643700
-13,70928505;1,12819900
-13,70428505;-0,18762300
-13,69928505;0,75233760
-13,69428505;-0,75233760
-13,68928505;0,37586120
-13,68428505;-1,12819900
-13,67928505;0,93996060
-13,67428505;-0,18762300
-13,66928505;0,93996060
-13,66428505;0,93996060
-13,65928505;0,18762300
-13,65428505;-0,75233760
-13,64928505;0,00000000
-13,64428505;1,12819900
-13,63928505;-0,75233760
-13,63428505;0,37586120
-13,62928505;0,56409940
-13,62428505;-0,37586120
-13,61928505;0,56409940
-13,61428505;1,88053600
-13,60928505;0,00000000
-13,60428505;0,18762300
-13,59928505;-1,12819900
-13,59428505;-1,12819900
-13,58928505;-0,56409940
-13,58428505;0,18762300
-13,57928505;-0,93996060
-13,57428505;-0,75233760
-13,56928505;0,18762300
-13,56428506;0,75233760
-13,55928506;2,63348900
-13,55428506;-0,56409940
-13,54928506;-0,18762300
-13,54428506;1,50467500
-13,53928506;-2,25701300
-13,53428506;1,12819900
-13,52928506;-1,31643700
-13,52428506;1,12819900
-13,51928506;-0,18762300
-13,51428506;-0,93996060
-13,50928506;0,18762300
-13,50428506;-0,93996060
-13,49928506;0,00000000
-13,49428506;0,00000000
-13,48928506;-0,37586120
-13,48428506;0,93996060
-13,47928506;-1,12819900
-13,47428506;-0,18762300
-13,46928506;-0,75233760
-13,46428506;0,18762300
-13,45928506;-0,56409940
-13,45428506;0,56409940
-13,44928506;-0,18762300
-13,44428506;-0,93996060
-13,43928506;-0,37586120
-13,43428506;0,75233760
-13,42928506;2,06877400
-13,42428506;-1,31643700
-13,41928506;-0,75233760
-13,41428506;-0,18762300
-13,40928506;-1,69291300
-13,40428506;1,12819900
-13,39928506;-0,37586120
-13,39428506;-0,18762300
-13,38928506;-0,75233760
-13,38428506;-0,75233760
-13,37928506;0,93996060
-13,37428506;0,56409940
-13,36928506;-0,37586120
-13,36428506;-0,18762300
-13,35928506;-1,12819900
-13,35428506;-0,37586120
-13,34928506;-0,75233760
-13,34428506;1,50467500
-13,33928506;0,18762300
-13,33428506;-0,93996060
-13,32928506;0,93996060
-13,32428506;-0,56409940
-13,31928506;-0,75233760
-13,31428506;-1,12819900
-13,30928506;-0,75233760
-13,30428506;-0,37586120
-13,29928506;-2,06877400
-13,29428506;-1,12819900
-13,28928506;0,18762300
-13,28428506;-1,31643700
-13,27928506;1,12819900
-13,27428506;-1,12819900
-13,26928506;-0,75233760
-13,26428506;1,12819900
-13,25928506;-1,88053600
-13,25428506;-3,00935000
-13,24928506;-1,69291300
-13,24428506;-0,75233760
-13,23928506;-1,50467500
-13,23428506;-0,18762300
-13,22928506;-2,25701300
-13,22428506;-0,56409940
-13,21928506;-1,69291300
-13,21428506;-1,31643700
-13,20928506;-0,37586120
-13,20428506;-1,31643700
-13,19928506;0,00000000
-13,19428506;-0,75233760
-13,18928506;-0,75233760
-13,18428506;0,18762300
-13,17928506;-0,75233760
-13,17428506;-2,06877400
-13,16928507;-1,12819900
-13,16428507;-1,88053600
-13,15928507;-1,31643700
-13,15428507;-1,31643700
-13,14928507;-2,82111200
-13,14428507;-2,06877400
-13,13928507;-2,06877400
-13,13428507;-1,50467500
-13,12928507;-2,06877400
-13,12428507;-2,25701300
-13,11928507;-3,19758800
-13,11428507;-2,63348900
-13,10928507;-0,18762300
-13,10428507;-2,06877400
-13,09928507;-1,50467500
-13,09428507;-0,75233760
-13,08928507;-2,44525100
-13,08428507;-1,31643700
-13,07928507;-1,69291300
-13,07428507;-1,50467500
-13,06928507;-2,25701300
-13,06428507;-1,31643700
-13,05928507;-1,31643700
-13,05428507;-1,88053600
-13,04928507;-2,25701300
-13,04428507;-0,75233760
-13,03928507;-2,25701300
-13,03428507;-0,75233760
-13,02928507;-0,37586120
-13,02428507;-1,50467500
-13,01928507;-1,31643700
-13,01428507;-0,75233760
-13,00928507;-2,06877400
-13,00428507;0,37586120
-12,99928507;-1,12819900
-12,99428507;-0,37586120
-12,98928507;-1,50467500
-12,98428507;-0,75233760
-12,97928507;-2,25701300
-12,97428507;-0,56409940
-12,96928507;-0,93996060
-12,96428507;0,18762300
-12,95928507;3,00935000
-12,95428507;-0,18762300
-12,94928507;-0,37586120
-12,94428507;-4,13816400
-12,93928507;-2,63348900
-12,93428507;-0,56409940
-12,92928507;-1,31643700
-12,92428507;-1,12819900
-12,91928507;-0,93996060
-12,91428507;0,18762300
-12,90928507;-0,93996060
-12,90428507;1,12819900
-12,89928507;-0,18762300
-12,89428507;-0,75233760
-12,88928507;-1,31643700
-12,88428507;-0,75233760
-12,87928507;-0,93996060
-12,87428507;-0,18762300
-12,86928507;-0,75233760
-12,86428507;-0,37586120
-12,85928507;0,56409940
-12,85428507;-1,12819900
-12,84928507;-0,56409940
-12,84428507;0,75233760
-12,83928507;-0,37586120
-12,83428507;-1,69291300
-12,82928507;-0,75233760
-12,82428507;0,00000000
-12,81928507;0,00000000
-12,81428507;-0,75233760
-12,80928507;0,00000000
-12,80428507;-0,56409940
-12,79928507;0,00000000
-12,79428507;-0,75233760
-12,78928507;0,00000000
-12,78428507;0,18762300
-12,77928507;-0,75233760
-12,77428508;-1,31643700
-12,76928508;-2,06877400
-12,76428508;-1,88053600
-12,75928508;-0,18762300
-12,75428508;-0,56409940
-12,74928508;1,12819900
-12,74428508;-0,75233760
-12,73928508;-0,37586120
-12,73428508;-0,37586120
-12,72928508;0,18762300
-12,72428508;-0,37586120
-12,71928508;0,37586120
-12,71428508;0,56409940
-12,70928508;0,75233760
-12,70428508;0,00000000
-12,69928508;0,18762300
-12,69428508;0,00000000
-12,68928508;-1,31643700
-12,68428508;-1,12819900
-12,67928508;0,37586120
-12,67428508;-1,12819900
-12,66928508;1,12819900
-12,66428508;0,37586120
-12,65928508;0,75233760
-12,65428508;-0,18762300
-12,64928508;1,88053600
-12,64428508;1,88053600
-12,63928508;0,56409940
-12,63428508;0,00000000
-12,62928508;0,93996060
-12,62428508;0,56409940
-12,61928508;1,50467500
-12,61428508;1,69291300
-12,60928508;2,44525100
-12,60428508;1,88053600
-12,59928508;0,93996060
-12,59428508;0,00000000
-12,58928508;0,18762300
-12,58428508;1,88053600
-12,57928508;1,31643700
-12,57428508;0,37586120
-12,56928508;1,31643700
-12,56428508;1,31643700
-12,55928508;1,31643700
-12,55428508;0,93996060
-12,54928508;1,88053600
-12,54428508;-1,12819900
-12,53928508;1,50467500
-12,53428508;2,44525100
-12,52928508;1,88053600
-12,52428508;0,56409940
-12,51928508;0,93996060
-12,51428508;0,93996060
-12,50928508;1,50467500
-12,50428508;0,56409940
-12,49928508;1,31643700
-12,49428508;0,93996060
-12,48928508;0,93996060
-12,48428508;2,06877400
-12,47928508;0,93996060
-12,47428508;0,93996060
-12,46928508;0,56409940
-12,46428508;1,88053600
-12,45928508;1,12819900
-12,45428508;1,50467500
-12,44928508;1,88053600
-12,44428508;2,82111200
-12,43928508;3,00935000
-12,43428508;1,12819900
-12,42928508;2,06877400
-12,42428508;2,82111200
-12,41928508;2,06877400
-12,41428508;1,88053600
-12,40928508;2,63348900
-12,40428508;1,12819900
-12,39928508;1,50467500
-12,39428508;1,69291300
-12,38928508;0,93996060
-12,38428508;0,37586120
-12,37928509;0,56409940
-12,37428509;0,18762300
-12,36928509;1,69291300
-12,36428509;2,63348900
-12,35928509;3,38582700
-12,35428509;1,69291300
-12,34928509;4,89050100
-12,34428509;3,00935000
-12,33928509;1,50467500
-12,33428509;1,88053600
-12,32928509;2,25701300
-12,32428509;2,82111200
-12,31928509;2,82111200
-12,31428509;1,69291300
-12,30928509;4,13816400
-12,30428509;1,69291300
-12,29928509;1,31643700
-12,29428509;2,06877400
-12,28928509;2,82111200
-12,28428509;1,50467500
-12,27928509;2,25701300
-12,27428509;0,93996060
-12,26928509;1,69291300
-12,26428509;0,18762300
-12,25928509;2,63348900
-12,25428509;1,31643700
-12,24928509;2,82111200
-12,24428509;2,44525100
-12,23928509;2,44525100
-12,23428509;2,44525100
-12,22928509;3,00935000
-12,22428509;1,50467500
-12,21928509;1,88053600
-12,21428509;2,25701300
-12,20928509;2,82111200
-12,20428509;2,06877400
-12,19928509;3,38582700
-12,19428509;1,12819900
-12,18928509;1,50467500
-12,18428509;3,00935000
-12,17928509;2,06877400
-12,17428509;1,88053600
-12,16928509;2,25701300
-12,16428509;3,19758800
-12,15928509;2,82111200
-12,15428509;2,44525100
-12,14928509;2,82111200
-12,14428509;2,06877400
-12,13928509;2,44525100
-12,13428509;3,38582700
-12,12928509;2,06877400
-12,12428509;2,63348900
-12,11928509;2,63348900
-12,11428509;3,76168800
-12,10928509;2,82111200
-12,10428509;2,82111200
-12,09928509;2,82111200
-12,09428509;1,69291300
-12,08928509;2,82111200
-12,08428509;2,44525100
-12,07928509;2,44525100
-12,07428509;3,19758800
-12,06928509;1,69291300
-12,06428509;2,82111200
-12,05928509;3,00935000
-12,05428509;3,57345000
-12,04928509;2,25701300
-12,04428509;4,32640200
-12,03928509;3,57345000
-12,03428509;3,76168800
-12,02928509;1,50467500
-12,02428509;1,88053600
-12,01928509;1,88053600
-12,01428509;1,69291300
-12,00928509;1,50467500
-12,00428509;2,82111200
-11,99928509;1,88053600
-11,99428509;2,63348900
-11,98928509;2,25701300
-11,98428510;1,50467500
-11,97928510;2,06877400
-11,97428510;3,00935000
-11,96928510;1,12819900
-11,96428510;1,88053600
-11,95928510;2,06877400
-11,95428510;0,93996060
-11,94928510;2,63348900
-11,94428510;0,37586120
-11,93928510;0,75233760
-11,93428510;2,44525100
-11,92928510;3,94992600
-11,92428510;3,00935000
-11,91928510;2,82111200
-11,91428510;2,44525100
-11,90928510;2,63348900
-11,90428510;2,82111200
-11,89928510;2,06877400
-11,89428510;1,12819900
-11,88928510;2,06877400
-11,88428510;2,25701300
-11,87928510;2,44525100
-11,87428510;1,12819900
-11,86928510;1,88053600
-11,86428510;2,44525100
-11,85928510;1,12819900
-11,85428510;2,06877400
-11,84928510;2,82111200
-11,84428510;1,88053600
-11,83928510;2,06877400
-11,83428510;1,50467500
-11,82928510;2,44525100
-11,82428510;2,44525100
-11,81928510;2,06877400
-11,81428510;2,25701300
-11,80928510;0,93996060
-11,80428510;1,31643700
-11,79928510;0,56409940
-11,79428510;1,50467500
-11,78928510;2,82111200
-11,78428510;2,06877400
-11,77928510;1,12819900
-11,77428510;2,82111200
-11,76928510;2,44525100
-11,76428510;2,06877400
-11,75928510;1,12819900
-11,75428510;3,76168800
-11,74928510;3,38582700
-11,74428510;5,26697800
-11,73928510;2,44525100
-11,73428510;3,19758800
-11,72928510;3,00935000
-11,72428510;3,00935000
-11,71928510;2,82111200
-11,71428510;1,50467500
-11,70928510;1,88053600
-11,70428510;2,25701300
-11,69928510;2,25701300
-11,69428510;3,38582700
-11,68928510;3,00935000
-11,68428510;1,50467500
-11,67928510;2,63348900
-11,67428510;0,93996060
-11,66928510;1,50467500
-11,66428510;3,00935000
-11,65928510;1,31643700
-11,65428510;2,25701300
-11,64928510;1,12819900
-11,64428510;2,06877400
-11,63928510;2,44525100
-11,63428510;1,69291300
-11,62928510;1,88053600
-11,62428510;2,82111200
-11,61928510;0,56409940
-11,61428510;2,06877400
-11,60928510;2,44525100
-11,60428510;2,25701300
-11,59928510;2,82111200
-11,59428510;2,63348900
-11,58928510;1,88053600
-11,58428511;1,69291300
-11,57928511;1,88053600
-11,57428511;2,06877400
-11,56928511;2,25701300
-11,56428511;2,25701300
-11,55928511;3,00935000
-11,55428511;1,88053600
-11,54928511;0,00000000
-11,54428511;3,76168800
-11,53928511;2,25701300
-11,53428511;2,06877400
-11,52928511;2,44525100
-11,52428511;1,31643700
-11,51928511;1,69291300
-11,51428511;3,38582700
-11,50928511;1,31643700
-11,50428511;2,06877400
-11,49928511;0,56409940
-11,49428511;1,50467500
-11,48928511;1,12819900
-11,48428511;3,00935000
-11,47928511;2,25701300
-11,47428511;2,44525100
-11,46928511;1,12819900
-11,46428511;2,06877400
-11,45928511;2,44525100
-11,45428511;2,06877400
-11,44928511;1,88053600
-11,44428511;3,00935000
-11,43928511;2,25701300
-11,43428511;0,93996060
-11,42928511;2,25701300
-11,42428511;3,76168800
-11,41928511;1,88053600
-11,41428511;2,25701300
-11,40928511;1,50467500
-11,40428511;0,75233760
-11,39928511;1,12819900
-11,39428511;2,06877400
-11,38928511;1,88053600
-11,38428511;2,06877400
-11,37928511;0,37586120
-11,37428511;1,50467500
-11,36928511;0,56409940
-11,36428511;1,88053600
-11,35928511;2,63348900
-11,35428511;2,44525100
-11,34928511;4,70226400
-11,34428511;1,88053600
-11,33928511;2,82111200
-11,33428511;1,50467500
-11,32928511;0,93996060
-11,32428511;1,12819900
-11,31928511;2,06877400
-11,31428511;2,82111200
-11,30928511;1,88053600
-11,30428511;0,75233760
-11,29928511;2,06877400
-11,29428511;1,50467500
-11,28928511;1,88053600
-11,28428511;2,06877400
-11,27928511;1,12819900
-11,27428511;1,50467500
-11,26928511;0,93996060
-11,26428511;-0,18762300
-11,25928511;2,82111200
-11,25428511;1,69291300
-11,24928511;2,25701300
-11,24428511;0,56409940
-11,23928511;1,69291300
-11,23428511;2,44525100
-11,22928511;2,06877400
-11,22428511;0,56409940
-11,21928511;0,93996060
-11,21428511;0,75233760
-11,20928511;1,12819900
-11,20428511;1,50467500
-11,19928511;0,56409940
-11,19428511;2,82111200
-11,18928512;1,12819900
-11,18428512;0,93996060
-11,17928512;0,56409940
-11,17428512;2,63348900
-11,16928512;2,44525100
-11,16428512;2,44525100
-11,15928512;2,06877400
-11,15428512;2,25701300
-11,14928512;0,75233760
-11,14428512;4,51402500
-11,13928512;1,50467500
-11,13428512;1,31643700
-11,12928512;-0,37586120
-11,12428512;0,93996060
-11,11928512;1,31643700
-11,11428512;0,18762300
-11,10928512;0,56409940
-11,10428512;0,93996060
-11,09928512;1,50467500
-11,09428512;0,75233760
-11,08928512;1,12819900
-11,08428512;1,12819900
-11,07928512;0,93996060
-11,07428512;1,88053600
-11,06928512;0,75233760
-11,06428512;2,06877400
-11,05928512;0,56409940
-11,05428512;2,63348900
-11,04928512;2,06877400
-11,04428512;1,88053600
-11,03928512;1,31643700
-11,03428512;2,06877400
-11,02928512;0,18762300
-11,02428512;2,06877400
-11,01928512;1,50467500
-11,01428512;2,06877400
-11,00928512;1,12819900
-11,00428512;1,69291300
-10,99928512;0,75233760
-10,99428512;0,93996060
-10,98928512;0,93996060
-10,98428512;0,56409940
-10,97928512;0,37586120
-10,97428512;1,12819900
-10,96928512;0,18762300
-10,96428512;0,93996060
-10,95928512;0,56409940
-10,95428512;1,12819900
-10,94928512;2,06877400
-10,94428512;0,93996060
-10,93928512;1,31643700
-10,93428512;0,18762300
-10,92928512;-0,37586120
-10,92428512;2,06877400
-10,91928512;0,93996060
-10,91428512;1,12819900
-10,90928512;0,00000000
-10,90428512;-0,18762300
-10,89928512;0,56409940
-10,89428512;0,93996060
-10,88928512;0,00000000
-10,88428512;1,12819900
-10,87928512;0,75233760
-10,87428512;1,31643700
-10,86928512;-1,50467500
-10,86428512;0,18762300
-10,85928512;0,93996060
-10,85428512;-0,18762300
-10,84928512;-0,56409940
-10,84428512;-0,18762300
-10,83928512;1,12819900
-10,83428512;0,75233760
-10,82928512;0,00000000
-10,82428512;1,12819900
-10,81928512;0,93996060
-10,81428512;-0,37586120
-10,80928512;0,00000000
-10,80428512;0,75233760
-10,79928512;0,00000000
-10,79428513;0,75233760
-10,78928513;0,93996060
-10,78428513;0,56409940
-10,77928513;-0,37586120
-10,77428513;0,56409940
-10,76928513;0,18762300
-10,76428513;0,93996060
-10,75928513;0,00000000
-10,75428513;1,12819900
-10,74928513;-0,75233760
-10,74428513;1,88053600
-10,73928513;-0,75233760
-10,73428513;1,12819900
-10,72928513;-1,69291300
-10,72428513;0,75233760
-10,71928513;1,50467500
-10,71428513;-0,18762300
-10,70928513;-1,12819900
-10,70428513;1,12819900
-10,69928513;-0,18762300
-10,69428513;2,44525100
-10,68928513;0,56409940
-10,68428513;0,56409940
-10,67928513;-1,50467500
-10,67428513;0,00000000
-10,66928513;0,00000000
-10,66428513;0,56409940
-10,65928513;-1,69291300
-10,65428513;0,00000000
-10,64928513;0,37586120
-10,64428513;0,75233760
-10,63928513;-0,37586120
-10,63428513;-1,31643700
-10,62928513;0,18762300
-10,62428513;0,18762300
-10,61928513;-0,37586120
-10,61428513;0,56409940
-10,60928513;0,56409940
-10,60428513;0,93996060
-10,59928513;0,56409940
-10,59428513;0,18762300
-10,58928513;-0,56409940
-10,58428513;-0,56409940
-10,57928513;-1,31643700
-10,57428513;0,00000000
-10,56928513;-0,37586120
-10,56428513;0,56409940
-10,55928513;-0,75233760
-10,55428513;0,00000000
-10,54928513;-2,06877400
-10,54428513;2,06877400
-10,53928513;-0,75233760
-10,53428513;0,18762300
-10,52928513;1,12819900
-10,52428513;0,00000000
-10,51928513;0,00000000
-10,51428513;0,00000000
-10,50928513;-1,12819900
-10,50428513;0,56409940
-10,49928513;-1,69291300
-10,49428513;-1,12819900
-10,48928513;-2,44525100
-10,48428513;-1,69291300
-10,47928513;-2,06877400
-10,47428513;-2,63348900
-10,46928513;-0,93996060
-10,46428513;-1,69291300
-10,45928513;-2,06877400
-10,45428513;-2,63348900
-10,44928513;-3,19758800
-10,44428513;-1,88053600
-10,43928513;-1,50467500
-10,43428513;-1,12819900
-10,42928513;-1,12819900
-10,42428513;-2,06877400
-10,41928513;-1,88053600
-10,41428513;-3,00935000
-10,40928513;-2,25701300
-10,40428513;-2,25701300
-10,39928514;-2,25701300
-10,39428514;-3,19758800
-10,38928514;-3,00935000
-10,38428514;-2,63348900
-10,37928514;-3,57345000
-10,37428514;-3,00935000
-10,36928514;-3,00935000
-10,36428514;-3,57345000
-10,35928514;-3,57345000
-10,35428514;-2,63348900
-10,34928514;-1,88053600
-10,34428514;-2,63348900
-10,33928514;-2,63348900
-10,33428514;-2,25701300
-10,32928514;-2,63348900
-10,32428514;-4,13816400
-10,31928514;-1,88053600
-10,31428514;-1,69291300
-10,30928514;0,93996060
-10,30428514;-0,37586120
-10,29928514;-2,06877400
-10,29428514;0,00000000
-10,28928514;-1,12819900
-10,28428514;-1,31643700
-10,27928514;-0,37586120
-10,27428514;-0,93996060
-10,26928514;-2,82111200
-10,26428514;-0,75233760
-10,25928514;-3,19758800
-10,25428514;-1,12819900
-10,24928514;-1,31643700
-10,24428514;-1,88053600
-10,23928514;-1,31643700
-10,23428514;-0,37586120
-10,22928514;-3,00935000
-10,22428514;-1,50467500
-10,21928514;-3,19758800
-10,21428514;-1,69291300
-10,20928514;-2,63348900
-10,20428514;-2,06877400
-10,19928514;-2,63348900
-10,19428514;-1,50467500
-10,18928514;-1,69291300
-10,18428514;-3,00935000
-10,17928514;-3,00935000
-10,17428514;-1,31643700
-10,16928514;-0,93996060
-10,16428514;-0,93996060
-10,15928514;-2,25701300
-10,15428514;-0,37586120
-10,14928514;-2,82111200
-10,14428514;-4,13816400
-10,13928514;-2,63348900
-10,13428514;-3,19758800
-10,12928514;-5,07874000
-10,12428514;-3,57345000
-10,11928514;-2,63348900
-10,11428514;-1,69291300
-10,10928514;-3,94992600
-10,10428514;-2,06877400
-10,09928514;-4,13816400
-10,09428514;-2,06877400
-10,08928514;-3,19758800
-10,08428514;-2,25701300
-10,07928514;-2,25701300
-10,07428514;-0,75233760
-10,06928514;-3,57345000
-10,06428514;-2,63348900
-10,05928514;-3,57345000
-10,05428514;-2,82111200
-10,04928514;-2,63348900
-10,04428514;-2,06877400
-10,03928514;-1,50467500
-10,03428514;-2,82111200
-10,02928514;-3,57345000
-10,02428514;-1,69291300
-10,01928514;-2,06877400
-10,01428514;-1,31643700
-10,00928514;-2,06877400
-10,00428515;-1,31643700
-9,99928515;-2,82111200
