Zeit;Kanal A
-15,04399930;2,25701300
-15,03899930;2,44525100
-15,03399930;0,75233760
-15,02899930;3,38582700
-15,02399930;4,32640200
-15,01899930;4,70226400
-15,01399930;3,00935000
-15,00899930;1,69291300
-15,00399930;1,69291300
-14,99899930;3,19758800
-14,99399930;2,63348900
-14,98899930;1,88053600
-14,98399930;2,44525100
-14,97899931;3,19758800
-14,97399931;3,38582700
-14,96899931;2,82111200
-14,96399931;1,12819900
-14,95899931;3,38582700
-14,95399931;2,06877400
-14,94899931;2,44525100
-14,94399931;2,25701300
-14,93899931;3,38582700
-14,93399931;2,06877400
-14,92899931;0,93996060
-14,92399931;5,26697800
-14,91899931;3,94992600
-14,91399931;2,06877400
-14,90899931;2,82111200
-14,90399931;2,82111200
-14,89899931;3,94992600
-14,89399931;2,44525100
-14,88899931;4,13816400
-14,88399931;2,06877400
-14,87899931;3,00935000
-14,87399931;0,00000000
-14,86899931;1,50467500
-14,86399931;3,57345000
-14,85899931;0,37586120
-14,85399931;2,44525100
-14,84899931;2,06877400
-14,84399931;2,44525100
-14,83899931;2,25701300
-14,83399931;1,88053600
-14,82899931;3,76168800
-14,82399931;2,44525100
-14,81899931;1,69291300
-14,81399931;1,69291300
-14,80899931;2,44525100
-14,80399931;1,88053600
-14,79899931;0,75233760
-14,79399931;2,82111200
-14,78899931;2,44525100
-14,78399931;1,88053600
-14,77899931;3,00935000
-14,77399931;1,50467500
-14,76899931;2,06877400
-14,76399931;-0,18762300
-14,75899931;0,56409940
-14,75399931;3,00935000
-14,74899931;2,63348900
-14,74399931;2,44525100
-14,73899931;1,50467500
-14,73399931;3,19758800
-14,72899931;1,69291300
-14,72399931;2,06877400
-14,71899931;3,19758800
-14,71399931;2,44525100
-14,70899931;2,44525100
-14,70399931;0,93996060
-14,69899931;0,56409940
-14,69399931;2,44525100
-14,68899931;1,69291300
-14,68399931;1,88053600
-14,67899931;2,06877400
-14,67399931;1,12819900
-14,66899931;2,44525100
-14,66399931;2,44525100
-14,65899931;2,44525100
-14,65399931;1,12819900
-14,64899931;3,76168800
-14,64399931;2,06877400
-14,63899931;1,69291300
-14,63399931;2,25701300
-14,62899931;-1,31643700
-14,62399931;1,12819900
-14,61899931;1,31643700
-14,61399931;2,25701300
-14,60899931;0,93996060
-14,60399931;5,26697800
-14,59899931;2,06877400
-14,59399931;1,88053600
-14,58899931;3,19758800
-14,58399932;3,38582700
-14,57899932;3,38582700
-14,57399932;2,63348900
-14,56899932;2,82111200
-14,56399932;3,94992600
-14,55899932;3,94992600
-14,55399932;1,88053600
-14,54899932;2,06877400
-14,54399932;3,57345000
-14,53899932;3,00935000
-14,53399932;1,69291300
-14,52899932;2,44525100
-14,52399932;2,82111200
-14,51899932;0,18762300
-14,51399932;3,94992600
-14,50899932;3,19758800
-14,50399932;1,12819900
-14,49899932;2,63348900
-14,49399932;3,19758800
-14,48899932;1,50467500
-14,48399932;3,00935000
-14,47899932;3,38582700
-14,47399932;3,76168800
-14,46899932;2,25701300
-14,46399932;2,44525100
-14,45899932;3,76168800
-14,45399932;2,44525100
-14,44899932;2,44525100
-14,44399932;1,69291300
-14,43899932;3,57345000
-14,43399932;2,06877400
-14,42899932;2,25701300
-14,42399932;2,25701300
-14,41899932;2,82111200
-14,41399932;3,57345000
-14,40899932;2,25701300
-14,40399932;1,88053600
-14,39899932;1,12819900
-14,39399932;1,12819900
-14,38899932;1,12819900
-14,38399932;2,44525100
-14,37899932;1,12819900
-14,37399932;2,82111200
-14,36899932;1,88053600
-14,36399932;0,56409940
-14,35899932;-0,18762300
-14,35399932;1,31643700
-14,34899932;0,56409940
-14,34399932;0,56409940
-14,33899932;0,56409940
-14,33399932;-0,37586120
-14,32899932;1,50467500
-14,32399932;0,56409940
-14,31899932;0,56409940
-14,31399932;-1,50467500
-14,30899932;0,75233760
-14,30399932;2,44525100
-14,29899932;0,56409940
-14,29399932;1,50467500
-14,28899932;0,56409940
-14,28399932;1,69291300
-14,27899932;1,69291300
-14,27399932;0,93996060
-14,26899932;1,50467500
-14,26399932;1,88053600
-14,25899932;1,12819900
-14,25399932;3,57345000
-14,24899932;2,82111200
-14,24399932;0,93996060
-14,23899932;1,50467500
-14,23399932;-1,12819900
-14,22899932;0,93996060
-14,22399932;0,18762300
-14,21899932;1,69291300
-14,21399932;0,75233760
-14,20899932;2,82111200
-14,20399932;2,44525100
-14,19899932;-1,31643700
-14,19399932;1,88053600
-14,18899933;1,12819900
-14,18399933;0,56409940
-14,17899933;0,93996060
-14,17399933;-0,56409940
-14,16899933;1,50467500
-14,16399933;0,18762300
-14,15899933;0,75233760
-14,15399933;1,88053600
-14,14899933;0,56409940
-14,14399933;0,75233760
-14,13899933;0,56409940
-14,13399933;0,37586120
-14,12899933;0,93996060
-14,12399933;-3,19758800
-14,11899933;0,93996060
-14,11399933;1,69291300
-14,10899933;-0,18762300
-14,10399933;0,56409940
-14,09899933;0,56409940
-14,09399933;0,56409940
-14,08899933;-1,12819900
-14,08399933;-1,69291300
-14,07899933;-1,12819900
-14,07399933;1,69291300
-14,06899933;1,88053600
-14,06399933;0,75233760
-14,05899933;-1,12819900
-14,05399933;1,50467500
-14,04899933;0,00000000
-14,04399933;1,88053600
-14,03899933;0,18762300
-14,03399933;-1,31643700
-14,02899933;0,93996060
-14,02399933;1,50467500
-14,01899933;-1,31643700
-14,01399933;0,00000000
-14,00899933;-3,19758800
-14,00399933;0,00000000
-13,99899933;0,75233760
-13,99399933;-0,75233760
-13,98899933;-0,56409940
-13,98399933;2,06877400
-13,97899933;0,56409940
-13,97399933;2,25701300
-13,96899933;-1,12819900
-13,96399933;-1,31643700
-13,95899933;-0,18762300
-13,95399933;0,75233760
-13,94899933;-0,37586120
-13,94399933;-1,31643700
-13,93899933;0,75233760
-13,93399933;0,18762300
-13,92899933;-2,82111200
-13,92399933;-0,93996060
-13,91899933;-0,37586120
-13,91399933;-1,31643700
-13,90899933;-0,37586120
-13,90399933;-1,69291300
-13,89899933;1,12819900
-13,89399933;-0,56409940
-13,88899933;-1,12819900
-13,88399933;-1,69291300
-13,87899933;0,75233760
-13,87399933;-1,69291300
-13,86899933;-1,12819900
-13,86399933;-1,12819900
-13,85899933;-0,37586120
-13,85399933;-0,75233760
-13,84899933;-2,44525100
-13,84399933;0,00000000
-13,83899933;-1,12819900
-13,83399933;-1,69291300
-13,82899933;-1,31643700
-13,82399933;-0,18762300
-13,81899933;-1,50467500
-13,81399933;-2,25701300
-13,80899933;-2,63348900
-13,80399933;-2,06877400
-13,79899933;-3,00935000
-13,79399934;-0,56409940
-13,78899934;-2,63348900
-13,78399934;-2,06877400
-13,77899934;0,18762300
-13,77399934;0,18762300
-13,76899934;-1,31643700
-13,76399934;-1,88053600
-13,75899934;-2,06877400
-13,75399934;-1,69291300
-13,74899934;-1,50467500
-13,74399934;-1,12819900
-13,73899934;-1,69291300
-13,73399934;-1,69291300
-13,72899934;-2,06877400
-13,72399934;-1,69291300
-13,71899934;-0,75233760
-13,71399934;-1,12819900
-13,70899934;-0,18762300
-13,70399934;-1,12819900
-13,69899934;-0,93996060
-13,69399934;-0,18762300
-13,68899934;-1,88053600
-13,68399934;-3,19758800
-13,67899934;-0,37586120
-13,67399934;0,00000000
-13,66899934;-0,37586120
-13,66399934;-2,63348900
-13,65899934;-1,88053600
-13,65399934;-4,13816400
-13,64899934;-1,12819900
-13,64399934;-2,06877400
-13,63899934;-0,75233760
-13,63399934;-1,88053600
-13,62899934;-1,69291300
-13,62399934;-2,25701300
-13,61899934;-3,00935000
-13,61399934;-2,06877400
-13,60899934;-1,69291300
-13,60399934;-0,93996060
-13,59899934;-1,12819900
-13,59399934;-1,69291300
-13,58899934;-3,57345000
-13,58399934;-0,75233760
-13,57899934;-2,25701300
-13,57399934;-0,37586120
-13,56899934;-0,75233760
-13,56399934;0,37586120
-13,55899934;-1,12819900
-13,55399934;-2,63348900
-13,54899934;-1,69291300
-13,54399934;-2,63348900
-13,53899934;-1,88053600
-13,53399934;-2,44525100
-13,52899934;-1,12819900
-13,52399934;-1,31643700
-13,51899934;-2,06877400
-13,51399934;0,18762300
-13,50899934;-3,94992600
-13,50399934;-0,18762300
-13,49899934;-1,12819900
-13,49399934;-2,06877400
-13,48899934;0,00000000
-13,48399934;0,18762300
-13,47899934;-3,94992600
-13,47399934;0,18762300
-13,46899934;-3,57345000
-13,46399934;-1,31643700
-13,45899934;-2,25701300
-13,45399934;-1,88053600
-13,44899934;-2,63348900
-13,44399934;-1,69291300
-13,43899934;-1,31643700
-13,43399934;-3,00935000
-13,42899934;-2,06877400
-13,42399934;-4,70226400
-13,41899934;-1,50467500
-13,41399934;-2,25701300
-13,40899934;-0,93996060
-13,40399934;-2,63348900
-13,39899934;-2,06877400
-13,39399935;-2,44525100
-13,38899935;-3,57345000
-13,38399935;-4,32640200
-13,37899935;-1,12819900
-13,37399935;-2,63348900
-13,36899935;-1,12819900
-13,36399935;-3,19758800
-13,35899935;-1,31643700
-13,35399935;-1,88053600
-13,34899935;-2,06877400
-13,34399935;-2,63348900
-13,33899935;-2,25701300
-13,33399935;-2,63348900
-13,32899935;-3,00935000
-13,32399935;-1,69291300
-13,31899935;-1,31643700
-13,31399935;-2,63348900
-13,30899935;-1,31643700
-13,30399935;-2,06877400
-13,29899935;-1,12819900
-13,29399935;-2,44525100
-13,28899935;-1,50467500
-13,28399935;-3,94992600
-13,27899935;-3,00935000
-13,27399935;-3,38582700
-13,26899935;-3,19758800
-13,26399935;-1,50467500
-13,25899935;-3,38582700
-13,25399935;-3,57345000
-13,24899935;-2,25701300
-13,24399935;-1,69291300
-13,23899935;-3,19758800
-13,23399935;-2,63348900
-13,22899935;-3,19758800
-13,22399935;-3,19758800
-13,21899935;-1,69291300
-13,21399935;-3,19758800
-13,20899935;-3,38582700
-13,20399935;-3,00935000
-13,19899935;-2,82111200
-13,19399935;-3,57345000
-13,18899935;-2,06877400
-13,18399935;-2,44525100
-13,17899935;-3,00935000
-13,17399935;-3,57345000
-13,16899935;-2,63348900
-13,16399935;-5,45460100
-13,15899935;-2,82111200
-13,15399935;-2,06877400
-13,14899935;-3,19758800
-13,14399935;-5,07874000
-13,13899935;-2,25701300
-13,13399935;-2,63348900
-13,12899935;-2,44525100
-13,12399935;-3,00935000
-13,11899935;-3,00935000
-13,11399935;-1,69291300
-13,10899935;-0,75233760
-13,10399935;-3,76168800
-13,09899935;-4,32640200
-13,09399935;-2,44525100
-13,08899935;-2,06877400
-13,08399935;-2,25701300
-13,07899935;-2,25701300
-13,07399935;-4,70226400
-13,06899935;-3,00935000
-13,06399935;-1,50467500
-13,05899935;-4,51402500
-13,05399935;-4,51402500
-13,04899935;-1,88053600
-13,04399935;-2,63348900
-13,03899935;-2,06877400
-13,03399935;-2,06877400
-13,02899935;-0,75233760
-13,02399935;-4,89050100
-13,01899935;-2,82111200
-13,01399935;-1,69291300
-13,00899935;-4,89050100
-13,00399935;-1,88053600
-12,99899936;-3,19758800
-12,99399936;-3,94992600
-12,98899936;-5,07874000
-12,98399936;-5,07874000
-12,97899936;-2,63348900
-12,97399936;-3,57345000
-12,96899936;-6,39517700
-12,96399936;-3,19758800
-12,95899936;-4,13816400
-12,95399936;-1,69291300
-12,94899936;-4,51402500
-12,94399936;-2,25701300
-12,93899936;-5,83107800
-12,93399936;-5,07874000
-12,92899936;-5,07874000
-12,92399936;-5,45460100
-12,91899936;-3,94992600
-12,91399936;-2,63348900
-12,90899936;-4,32640200
-12,90399936;-3,94992600
-12,89899936;-3,94992600
-12,89399936;-3,57345000
-12,88899936;-6,39517700
-12,88399936;-4,51402500
-12,87899936;-3,19758800
-12,87399936;-1,69291300
-12,86899936;-5,83107800
-12,86399936;-4,13816400
-12,85899936;-2,82111200
-12,85399936;-0,56409940
-12,84899936;-2,25701300
-12,84399936;-3,94992600
-12,83899936;-4,89050100
-12,83399936;-2,06877400
-12,82899936;-2,25701300
-12,82399936;-3,57345000
-12,81899936;-5,26697800
-12,81399936;-5,07874000
-12,80899936;-4,51402500
-12,80399936;-5,45460100
-12,79899936;-5,83107800
-12,79399936;-4,32640200
-12,78899936;-4,32640200
-12,78399936;-4,89050100
-12,77899936;-5,45460100
-12,77399936;-4,70226400
-12,76899936;-5,26697800
-12,76399936;-4,13816400
-12,75899936;-3,94992600
-12,75399936;-4,32640200
-12,74899936;-6,77165300
-12,74399936;-4,13816400
-12,73899936;-5,45460100
-12,73399936;-6,95989100
-12,72899936;-6,20755400
-12,72399936;-6,39517700
-12,71899936;-3,94992600
-12,71399936;-5,07874000
-12,70899936;-5,45460100
-12,70399936;-5,83107800
-12,69899936;-4,13816400
-12,69399936;-4,51402500
-12,68899936;-4,89050100
-12,68399936;-6,39517700
-12,67899936;-4,51402500
-12,67399936;-5,45460100
-12,66899936;-4,51402500
-12,66399936;-6,20755400
-12,65899936;-3,19758800
-12,65399936;-6,39517700
-12,64899936;-6,01931600
-12,64399936;-2,82111200
-12,63899936;-3,94992600
-12,63399936;-4,32640200
-12,62899936;-6,39517700
-12,62399936;-4,70226400
-12,61899936;-6,39517700
-12,61399936;-5,45460100
-12,60899936;-4,89050100
-12,60399937;-4,51402500
-12,59899937;-5,07874000
-12,59399937;-5,45460100
-12,58899937;-5,45460100
-12,58399937;-4,51402500
-12,57899937;-5,07874000
-12,57399937;-5,64283900
-12,56899937;-4,51402500
-12,56399937;-4,13816400
-12,55899937;-6,58341500
-12,55399937;-5,64283900
-12,54899937;-6,20755400
-12,54399937;-6,39517700
-12,53899937;-5,83107800
-12,53399937;-6,39517700
-12,52899937;-5,45460100
-12,52399937;-4,13816400
-12,51899937;-5,45460100
-12,51399937;-4,51402500
-12,50899937;-5,83107800
-12,50399937;-4,13816400
-12,49899937;-6,39517700
-12,49399937;-7,90046700
-12,48899937;-5,45460100
-12,48399937;-4,51402500
-12,47899937;-6,39517700
-12,47399937;-3,57345000
-12,46899937;-6,01931600
-12,46399937;-4,51402500
-12,45899937;-4,51402500
-12,45399937;-5,64283900
-12,44899937;-6,39517700
-12,44399937;-4,89050100
-12,43899937;-6,39517700
-12,43399937;-5,64283900
-12,42899937;-3,38582700
-12,42399937;-7,14751400
-12,41899937;-6,77165300
-12,41399937;-7,33575300
-12,40899937;-7,71222900
-12,40399937;-6,77165300
-12,39899937;-4,89050100
-12,39399937;-6,77165300
-12,38899937;-7,14751400
-12,38399937;-5,45460100
-12,37899937;-3,76168800
-12,37399937;-4,70226400
-12,36899937;-6,01931600
-12,36399937;-7,14751400
-12,35899937;-6,01931600
-12,35399937;-6,39517700
-12,34899937;-6,20755400
-12,34399937;-5,07874000
-12,33899937;-7,52399100
-12,33399937;-7,14751400
-12,32899937;-6,77165300
-12,32399937;-5,07874000
-12,31899937;-5,45460100
-12,31399937;-6,01931600
-12,30899937;-7,33575300
-12,30399937;-6,01931600
-12,29899937;-5,64283900
-12,29399937;-6,20755400
-12,28899937;-5,07874000
-12,28399937;-6,77165300
-12,27899937;-7,33575300
-12,27399937;-6,95989100
-12,26899937;-6,77165300
-12,26399937;-5,45460100
-12,25899937;-5,07874000
-12,25399937;-5,26697800
-12,24899937;-4,70226400
-12,24399937;-5,07874000
-12,23899937;-5,07874000
-12,23399937;-7,71222900
-12,22899937;-5,07874000
-12,22399937;-7,71222900
-12,21899937;-5,64283900
-12,21399937;-7,33575300
-12,20899938;-6,58341500
-12,20399938;-6,20755400
-12,19899938;-6,01931600
-12,19399938;-6,58341500
-12,18899938;-7,14751400
-12,18399938;-5,45460100
-12,17899938;-7,33575300
-12,17399938;-6,77165300
-12,16899938;-6,39517700
-12,16399938;-7,14751400
-12,15899938;-5,45460100
-12,15399938;-7,14751400
-12,14899938;-5,45460100
-12,14399938;-5,45460100
-12,13899938;-4,13816400
-12,13399938;-6,58341500
-12,12899938;-5,26697800
-12,12399938;-3,94992600
-12,11899938;-4,89050100
-12,11399938;-5,45460100
-12,10899938;-4,13816400
-12,10399938;-5,45460100
-12,09899938;-6,77165300
-12,09399938;-6,39517700
-12,08899938;-6,77165300
-12,08399938;-5,64283900
-12,07899938;-4,89050100
-12,07399938;-10,53396000
-12,06899938;-6,95989100
-12,06399938;-7,71222900
-12,05899938;-6,77165300
-12,05399938;-5,07874000
-12,04899938;-5,83107800
-12,04399938;-5,45460100
-12,03899938;-5,26697800
-12,03399938;-6,01931600
-12,02899938;-6,95989100
-12,02399938;-6,01931600
-12,01899938;-6,77165300
-12,01399938;-4,70226400
-12,00899938;-4,70226400
-12,00399938;-6,39517700
-11,99899938;-5,83107800
-11,99399938;-5,26697800
-11,98899938;-6,77165300
-11,98399938;-5,45460100
-11,97899938;-4,70226400
-11,97399938;-6,58341500
-11,96899938;-4,70226400
-11,96399938;-5,07874000
-11,95899938;-5,64283900
-11,95399938;-5,26697800
-11,94899938;-6,95989100
-11,94399938;-5,07874000
-11,93899938;-6,39517700
-11,93399938;-5,45460100
-11,92899938;-8,84104300
-11,92399938;-6,39517700
-11,91899938;-6,01931600
-11,91399938;-5,26697800
-11,90899938;-5,26697800
-11,90399938;-5,83107800
-11,89899938;-3,94992600
-11,89399938;-6,39517700
-11,88899938;-6,01931600
-11,88399938;-5,45460100
-11,87899938;-6,01931600
-11,87399938;-5,26697800
-11,86899938;-4,89050100
-11,86399938;-6,01931600
-11,85899938;-6,77165300
-11,85399938;-6,01931600
-11,84899938;-6,01931600
-11,84399938;-5,07874000
-11,83899938;-5,45460100
-11,83399938;-4,89050100
-11,82899938;-6,39517700
-11,82399938;-5,07874000
-11,81899938;-5,64283900
-11,81399939;-5,45460100
-11,80899939;-6,01931600
-11,80399939;-6,95989100
-11,79899939;-6,39517700
-11,79399939;-5,83107800
-11,78899939;-6,39517700
-11,78399939;-4,13816400
-11,77899939;-5,45460100
-11,77399939;-5,83107800
-11,76899939;-7,33575300
-11,76399939;-6,58341500
-11,75899939;-4,70226400
-11,75399939;-5,07874000
-11,74899939;-5,64283900
-11,74399939;-4,89050100
-11,73899939;-6,01931600
-11,73399939;-5,64283900
-11,72899939;-6,01931600
-11,72399939;-5,83107800
-11,71899939;-5,26697800
-11,71399939;-4,70226400
-11,70899939;-5,26697800
-11,70399939;-7,71222900
-11,69899939;-6,20755400
-11,69399939;-6,77165300
-11,68899939;-5,26697800
-11,68399939;-3,00935000
-11,67899939;-4,51402500
-11,67399939;-1,88053600
-11,66899939;-6,01931600
-11,66399939;-3,19758800
-11,65899939;-3,00935000
-11,65399939;-6,95989100
-11,64899939;-5,07874000
-11,64399939;-6,58341500
-11,63899939;-5,26697800
-11,63399939;-5,45460100
-11,62899939;-3,19758800
-11,62399939;-4,32640200
-11,61899939;-4,32640200
-11,61399939;-6,58341500
-11,60899939;-4,13816400
-11,60399939;-4,70226400
-11,59899939;-6,95989100
-11,59399939;-3,76168800
-11,58899939;-4,51402500
-11,58399939;-4,13816400
-11,57899939;-5,07874000
-11,57399939;-6,01931600
-11,56899939;-5,07874000
-11,56399939;-5,83107800
-11,55899939;-6,39517700
-11,55399939;-3,94992600
-11,54899939;-4,13816400
-11,54399939;-4,32640200
-11,53899939;-4,51402500
-11,53399939;-5,45460100
-11,52899939;-4,13816400
-11,52399939;-4,70226400
-11,51899939;-5,26697800
-11,51399939;-3,94992600
-11,50899939;-5,07874000
-11,50399939;-4,13816400
-11,49899939;-4,51402500
-11,49399939;-4,51402500
-11,48899939;-4,13816400
-11,48399939;-2,06877400
-11,47899939;-5,45460100
-11,47399939;-5,83107800
-11,46899939;-4,13816400
-11,46399939;-4,51402500
-11,45899939;-6,39517700
-11,45399939;-4,89050100
-11,44899939;-5,07874000
-11,44399939;-4,70226400
-11,43899939;-5,83107800
-11,43399939;-4,89050100
-11,42899939;-2,82111200
-11,42399939;-5,45460100
-11,41899940;-5,45460100
-11,41399940;-4,89050100
-11,40899940;-6,39517700
-11,40399940;-6,39517700
-11,39899940;-4,89050100
-11,39399940;-4,89050100
-11,38899940;-6,95989100
-11,38399940;-4,89050100
-11,37899940;-3,57345000
-11,37399940;-3,57345000
-11,36899940;-4,89050100
-11,36399940;-5,45460100
-11,35899940;-3,19758800
-11,35399940;-4,13816400
-11,34899940;-4,13816400
-11,34399940;-3,57345000
-11,33899940;-5,83107800
-11,33399940;-5,07874000
-11,32899940;-3,76168800
-11,32399940;-3,57345000
-11,31899940;-2,25701300
-11,31399940;-3,94992600
-11,30899940;-5,07874000
-11,30399940;-4,51402500
-11,29899940;-4,13816400
-11,29399940;-4,70226400
-11,28899940;-2,82111200
-11,28399940;-4,51402500
-11,27899940;-4,51402500
-11,27399940;-3,00935000
-11,26899940;-4,13816400
-11,26399940;-5,07874000
-11,25899940;-5,07874000
-11,25399940;-3,94992600
-11,24899940;-3,38582700
-11,24399940;-4,32640200
-11,23899940;-4,89050100
-11,23399940;-3,94992600
-11,22899940;-3,94992600
-11,22399940;-5,07874000
-11,21899940;-3,94992600
-11,21399940;-5,26697800
-11,20899940;-4,13816400
-11,20399940;-4,89050100
-11,19899940;-3,94992600
-11,19399940;-4,89050100
-11,18899940;-5,07874000
-11,18399940;-4,32640200
-11,17899940;-3,57345000
-11,17399940;-4,51402500
-11,16899940;-4,13816400
-11,16399940;-4,51402500
-11,15899940;-2,82111200
-11,15399940;-3,38582700
-11,14899940;-2,06877400
-11,14399940;-3,00935000
-11,13899940;-2,63348900
-11,13399940;-3,57345000
-11,12899940;-3,38582700
-11,12399940;-3,94992600
-11,11899940;-3,94992600
-11,11399940;-3,94992600
-11,10899940;-3,57345000
-11,10399940;-3,19758800
-11,09899940;-3,00935000
-11,09399940;-1,69291300
-11,08899940;-4,89050100
-11,08399940;-2,44525100
-11,07899940;-3,19758800
-11,07399940;-5,83107800
-11,06899940;-2,63348900
-11,06399940;-4,32640200
-11,05899940;-2,63348900
-11,05399940;-4,89050100
-11,04899940;-3,57345000
-11,04399940;-4,51402500
-11,03899940;-2,06877400
-11,03399940;-5,07874000
-11,02899940;-4,51402500
-11,02399940;-3,57345000
-11,01899941;-3,94992600
-11,01399941;-4,70226400
-11,00899941;-4,89050100
-11,00399941;-4,13816400
-10,99899941;-3,00935000
-10,99399941;-3,57345000
-10,98899941;-3,94992600
-10,98399941;-2,25701300
-10,97899941;-3,00935000
-10,97399941;-2,25701300
-10,96899941;-1,31643700
-10,96399941;-0,93996060
-10,95899941;-2,82111200
-10,95399941;-0,93996060
-10,94899941;-3,00935000
-10,94399941;-1,50467500
-10,93899941;-2,63348900
-10,93399941;-2,82111200
-10,92899941;-2,25701300
-10,92399941;-3,57345000
-10,91899941;-3,76168800
-10,91399941;-4,32640200
-10,90899941;-1,12819900
-10,90399941;-3,00935000
-10,89899941;-3,00935000
-10,89399941;-3,00935000
-10,88899941;-1,31643700
-10,88399941;-1,12819900
-10,87899941;-2,63348900
-10,87399941;-2,25701300
-10,86899941;-3,00935000
-10,86399941;-3,57345000
-10,85899941;-5,26697800
-10,85399941;-2,25701300
-10,84899941;-1,12819900
-10,84399941;-2,06877400
-10,83899941;-1,50467500
-10,83399941;-1,88053600
-10,82899941;-2,25701300
-10,82399941;-4,51402500
-10,81899941;-2,25701300
-10,81399941;-0,93996060
-10,80899941;-2,44525100
-10,80399941;-2,06877400
-10,79899941;-2,82111200
-10,79399941;-1,69291300
-10,78899941;-2,63348900
-10,78399941;-2,25701300
-10,77899941;-1,31643700
-10,77399941;-2,63348900
-10,76899941;-1,69291300
-10,76399941;-2,25701300
-10,75899941;-1,88053600
-10,75399941;-0,56409940
-10,74899941;-1,50467500
-10,74399941;-1,50467500
-10,73899941;-3,19758800
-10,73399941;-3,94992600
-10,72899941;0,00000000
-10,72399941;-1,88053600
-10,71899941;0,37586120
-10,71399941;-2,63348900
-10,70899941;-1,12819900
-10,70399941;-3,38582700
-10,69899941;-3,00935000
-10,69399941;-1,69291300
-10,68899941;0,00000000
-10,68399941;-2,44525100
-10,67899941;-1,12819900
-10,67399941;-1,31643700
-10,66899941;-3,00935000
-10,66399941;-1,31643700
-10,65899941;1,69291300
-10,65399941;-0,56409940
-10,64899941;-0,18762300
-10,64399941;-1,12819900
-10,63899941;-1,69291300
-10,63399941;-1,69291300
-10,62899941;-2,06877400
-10,62399942;-2,44525100
-10,61899942;-0,37586120
-10,61399942;-2,25701300
-10,60899942;0,00000000
-10,60399942;0,00000000
-10,59899942;-0,56409940
-10,59399942;-1,31643700
-10,58899942;0,37586120
-10,58399942;-1,50467500
-10,57899942;-1,69291300
-10,57399942;-2,44525100
-10,56899942;0,18762300
-10,56399942;-2,63348900
-10,55899942;-0,18762300
-10,55399942;0,56409940
-10,54899942;2,06877400
-10,54399942;-3,76168800
-10,53899942;-0,18762300
-10,53399942;-1,50467500
-10,52899942;-0,56409940
-10,52399942;0,56409940
-10,51899942;-2,44525100
-10,51399942;1,88053600
-10,50899942;-0,93996060
-10,50399942;-0,37586120
-10,49899942;0,00000000
-10,49399942;1,50467500
-10,48899942;0,75233760
-10,48399942;-2,06877400
-10,47899942;2,06877400
-10,47399942;0,93996060
-10,46899942;0,93996060
-10,46399942;-0,75233760
-10,45899942;-2,63348900
-10,45399942;0,00000000
-10,44899942;0,18762300
-10,44399942;1,50467500
-10,43899942;0,00000000
-10,43399942;1,50467500
-10,42899942;-0,37586120
-10,42399942;0,56409940
-10,41899942;-0,37586120
-10,41399942;1,12819900
-10,40899942;0,93996060
-10,40399942;1,12819900
-10,39899942;0,00000000
-10,39399942;1,12819900
-10,38899942;0,56409940
-10,38399942;2,44525100
-10,37899942;1,69291300
-10,37399942;0,56409940
-10,36899942;0,37586120
-10,36399942;2,06877400
-10,35899942;1,88053600
-10,35399942;3,19758800
-10,34899942;1,31643700
-10,34399942;1,50467500
-10,33899942;1,88053600
-10,33399942;0,18762300
-10,32899942;2,25701300
-10,32399942;1,88053600
-10,31899942;2,06877400
-10,31399942;0,37586120
-10,30899942;2,82111200
-10,30399942;2,06877400
-10,29899942;1,12819900
-10,29399942;1,12819900
-10,28899942;2,44525100
-10,28399942;0,75233760
-10,27899942;1,88053600
-10,27399942;3,19758800
-10,26899942;0,56409940
-10,26399942;2,25701300
-10,25899942;0,37586120
-10,25399942;1,69291300
-10,24899942;-0,37586120
-10,24399942;1,31643700
-10,23899942;0,18762300
-10,23399942;2,82111200
-10,22899943;2,63348900
-10,22399943;1,50467500
-10,21899943;-1,12819900
-10,21399943;3,76168800
-10,20899943;2,63348900
-10,20399943;0,93996060
-10,19899943;1,88053600
-10,19399943;1,50467500
-10,18899943;1,31643700
-10,18399943;2,06877400
-10,17899943;2,25701300
-10,17399943;0,75233760
-10,16899943;1,88053600
-10,16399943;1,50467500
-10,15899943;3,94992600
-10,15399943;1,31643700
-10,14899943;3,76168800
-10,14399943;1,69291300
-10,13899943;2,63348900
-10,13399943;1,69291300
-10,12899943;1,88053600
-10,12399943;2,44525100
-10,11899943;1,88053600
-10,11399943;2,63348900
-10,10899943;3,00935000
-10,10399943;1,50467500
-10,09899943;2,82111200
-10,09399943;3,76168800
-10,08899943;1,12819900
-10,08399943;1,88053600
-10,07899943;3,38582700
-10,07399943;2,06877400
-10,06899943;4,32640200
-10,06399943;1,50467500
-10,05899943;3,00935000
-10,05399943;2,63348900
-10,04899943;3,76168800
-10,04399943;0,56409940
-10,03899943;3,19758800
-10,03399943;1,88053600
-10,02899943;1,50467500
-10,02399943;4,32640200
-10,01899943;1,69291300
-10,01399943;2,25701300
-10,00899943;1,12819900
-10,00399943;2,82111200
-9,99899943;1,50467500
-9,99399943;2,44525100
-9,98899943;1,69291300
-9,98399943;1,88053600
-9,97899943;3,38582700
-9,97399943;3,38582700
-9,96899943;4,51402500
-9,96399943;3,57345000
-9,95899943;5,64283900
-9,95399943;1,31643700
-9,94899943;3,00935000
-9,94399943;2,63348900
-9,93899943;2,25701300
